sitting,Nearest nei. (1/10),0.020129139800021525,0.021105231136333703,0.021934032622262883,0.022517071047834944,0.022739017957904593,0.022675914535376717,0.022420510728041104,0.02198433292971535,0.02152150541122451,0.02100480942617016,0.020464914692222218,0.01997939849474103,0.019500870703602517,0.019096115456321925,0.018782459045461004,0.018541240992685268,0.018331498794220146,0.018222592961828488,0.018095867253382626,0.017868053852132623,0.017564477659340966,0.017244024750630936,0.016882821449682783,0.01650875622817795,0.016128835946986875
sitting,Residual sup. (MA),0.011966521312577598,0.018074013523177616,0.02413400493361252,0.030119408643220352,0.03593725083456069,0.041564836545634705,0.04685016144484262,0.051532405257701155,0.055935506111245606,0.06000040679840374,0.06378638428971449,0.06731622043809703,0.070618805066801,0.07370801077384277,0.07665099726531971,0.07946692950348387,0.08214900458654557,0.08478654832729815,0.0873144699417509,0.08973037067617738,0.09204642287409127,0.09429710544626252,0.0964705062875065,0.09855840603605535,0.10055481238899931
sittingdown,Nearest nei. (1/10),0.013038438092844025,0.01247263362852764,0.01213644034210053,0.012025316803803695,0.012216622258807045,0.01240539228080557,0.012533220228834397,0.012570098871700162,0.012547396773942296,0.012484445184302386,0.01236067340264024,0.012177689395210859,0.011941377698278334,0.011777123437858125,0.01193903923727032,0.012336072560318281,0.01245523323818409,0.012332938300825103,0.01227972398235837,0.012373178625761693,0.012450141441682196,0.012741365618537162,0.01304087011407315,0.012999625666047388,0.013107942614473365
sittingdown,Residual sup. (MA),0.011635203358770123,0.01736316755893199,0.023035707582432025,0.028304900950573697,0.03346388950480511,0.03862549802032443,0.043890256822350655,0.04892699890181115,0.05392824969437788,0.058807564050866123,0.0635462577059365,0.06806058640058132,0.07242861230025884,0.07666302668930478,0.08070993230917511,0.08460574866391082,0.08839906200216002,0.0920606108913398,0.09560686772855809,0.09905675600599251,0.10239985844715135,0.10562790064178164,0.10881555724773606,0.11185803240341181,0.11489382242013683
directions,Nearest nei. (1/10),0.008562894663964822,0.009069725406275857,0.008896060856196595,0.008464905530886167,0.008087522236625615,0.008006577160694183,0.008026546754070406,0.007984882263833908,0.00793949368326605,0.007911056020151054,0.007936139900616816,0.008000675717418805,0.008076298801970916,0.008176141951402625,0.008305305371443736,0.008462663178609851,0.008607949773025043,0.00873904767271563,0.008860693966555845,0.0089192798385617,0.00889722900081828,0.008848280436711688,0.008793328509160217,0.008733805746045833,0.008632615076597827
directions,Residual sup. (MA),0.008968297913613229,0.013289277413716518,0.017369024691957703,0.021083813771840883,0.024382514781307228,0.027448652747330403,0.03040799475322939,0.03324211496123257,0.03603705876400709,0.0388254233430632,0.041561084684190557,0.044219007128426434,0.04679127285415688,0.049248517022009865,0.051579234925536184,0.05378527685116774,0.05587114453189796,0.05786084853338665,0.059781622348976375,0.0616376353589263,0.06340223053323842,0.06504046777921796,0.06656434114104104,0.06799012425361113,0.0693305726457575
takingphoto,Nearest nei. (1/10),0.00762121149571812,0.007102062146955991,0.006796994680815676,0.006711818248661296,0.006830072354133001,0.007117811955121881,0.007372110871541035,0.0074176217817907755,0.0073645093403811625,0.007296005437620998,0.0072589312126624134,0.007234477317026684,0.007164712756781487,0.007062742458119946,0.007007970150410551,0.006996897525757338,0.006971185810138998,0.006933083648100797,0.00688779122333293,0.006852565047677488,0.006836234800474713,0.006815717041094689,0.006770097861072985,0.006734781204613342,0.006749759552985233
takingphoto,Residual sup. (MA),0.008938077717416068,0.013260396397958093,0.017358442865890677,0.021365025902288608,0.025313926920428994,0.02916344508317937,0.03284538483392645,0.03633676419100604,0.03966132736537074,0.042773205705934694,0.04574593987356984,0.04860759680763482,0.05136117349352951,0.054002506602193245,0.05649758732304694,0.058846075536405605,0.06105438917217671,0.0630942606792525,0.06499742581385155,0.06678127581538484,0.06843697459128757,0.06998646238614244,0.07150426563966651,0.07300510287360151,0.07445570097324605
waiting,Nearest nei. (1/10),0.007446427303761331,0.006942182081965777,0.006655372280965772,0.006625320764302328,0.00670699079195923,0.00691880042272493,0.00713838975927727,0.007290032603416769,0.007421721637269036,0.00757034643231857,0.007703856497061495,0.007753427423652819,0.007714245042569634,0.007650605390861379,0.007552366256168732,0.007441484635925037,0.007353418304998688,0.007264901813417096,0.007167292069269415,0.007048737071507199,0.0069444439550284,0.0068471863217206014,0.006761972892357545,0.00666537437874283,0.006565906646687471
waiting,Residual sup. (MA),0.009282283756139308,0.013873889441583128,0.018412444109396905,0.023021844503690762,0.027590947806405013,0.03217303580983873,0.036700597402916806,0.04100328592511423,0.04506147625054183,0.04888822425771059,0.05247755316968554,0.055876270925999234,0.059148766887449834,0.06229858278641423,0.06527913244299006,0.06806113131048365,0.0706710746104299,0.07312388359348694,0.07546213424043058,0.07770450650484545,0.07986854522783277,0.08194854570243217,0.08396652309279226,0.08596012432963596,0.08795815901293005
walkingdog,Nearest nei. (1/10),0.01905200141744104,0.01779284380228652,0.016659336492796478,0.01635232475187569,0.016378549458980287,0.016303298832519877,0.016229949844822202,0.01631635203143308,0.016307637869916018,0.016153843478606097,0.01633349346835547,0.016669509458465882,0.016744774061219412,0.016745563825901026,0.016728881943718184,0.01676991140730046,0.016619519835065592,0.016333568330867593,0.016082438416628146,0.015885713188075343,0.015750484488314124,0.01564384964174833,0.01556866728229068,0.015369367548123644,0.01518732166504251
