0.12683767144878705,0.049058099819820025,0.09484764667283559,0.10630462383251645,0.732790067047461,0.001
0.052253273953994116,0.04221860622723916,0.08358909323544224,0.10863864483173483,0.8482557265172034,0.001
0.04145989312728246,0.04569880674395338,0.0876426500486652,0.1360818614770941,0.9540991562882591,0.001
0.036718192080656686,0.03598751333992182,0.07725572927054952,0.06915675357115962,0.667902679371999,0.001
0.033879215429226554,0.04091263234862141,0.07705917328227026,0.10710046405507179,0.9817950489589301,0.001
0.03232044907907645,0.04030716712125199,0.07847502198828624,0.10839813663534423,0.8576364996355443,0.001
0.031001455441117286,0.03625386166280297,0.073228345883873,0.10339045209545229,0.708756309204767,0.001
0.030067958757281302,0.03309822807819282,0.06639212243883523,0.08853687497860878,0.8701165289177614,0.001
0.029178812483946482,0.030651395139981746,0.06499883908875907,0.09718074968543496,0.7282204666111249,0.001
0.028399220849076905,0.03192621945822686,0.06746733578196494,0.07618844831392474,0.2553823686014846,0.001
0.027692714775602024,0.03620258991923418,0.07085993318129229,0.10859953259773264,0.8577659695917169,0.001
0.027227752645810444,0.03222674872775651,0.0657292388755172,0.08864171484276717,0.8907072646845549,0.001
0.02683388004700343,0.027936510541308045,0.06148878013118371,0.08503375637286714,0.3471620805874629,0.001
0.026404391527175903,0.03629908569187926,0.07031625570160814,0.09986822570661705,1.2670398882941143,0.001
0.02611293902496497,0.03489922010971137,0.06842786601483968,0.12474043316364083,0.9422359111134092,0.001
0.02602505291501681,0.034443068582750744,0.06852129535087516,0.10460717946701563,0.7200118641104182,0.001
0.025514115422964095,0.03146589365164058,0.06419231939074893,0.08630382568608626,0.518675915764519,0.001
0.025094314654668173,0.030735780037843864,0.06448770421940805,0.08447964198509163,0.6816264304912915,0.001
0.024860236992438636,0.02354463225369872,0.053596909725192876,0.06858694444058969,0.49618865814964064,0.001
0.024581022212902703,0.036549347293192085,0.07237082753210178,0.08718956793745215,1.05358650667682,0.001
0.024398526852329572,0.02829443620542062,0.06177546923304312,0.06901880934194232,1.0373615557073828,0.001
0.023982859522104265,0.023574646284135897,0.05657139548472189,0.08652617471675803,0.46117482118484066,0.001
0.023730937073628108,0.026432372397225113,0.05894239359925992,0.07967754849443731,0.7789967997034419,0.001
0.02378843130171299,0.032047970770632685,0.06383616970758128,0.07779060439155826,0.9289102569892801,0.001
0.023519308576981226,0.02448163499502628,0.054837724318239585,0.06165297364708687,0.4671946878826873,0.001
0.0230967812538147,0.0253406350781814,0.057162436906340375,0.06193381047829435,0.5349549877478661,0.001
0.023162760704755782,0.036781553306770874,0.06940568045709362,0.11483735300284323,0.7450629278401167,0.001
0.022975324134031933,0.027311804284445493,0.058988291905455036,0.09524643351607201,0.5459144821917482,0.001
0.02274913496772448,0.027258217322903316,0.05795942560157924,0.061196284771097544,0.7677965464480843,0.001
0.022596431076526643,0.035248583628267056,0.06641451119579872,0.14393081473199226,0.9766158855579172,0.001
0.022476916909217836,0.03303080525705413,0.06546629584017148,0.11326902547997593,0.9199594738952986,0.001
0.022363025392095247,0.03374403479238214,0.06600889043817784,0.10553888371461012,1.03436528733126,0.001
0.022056226084629694,0.02543878120598119,0.053389978638353326,0.06582610530539762,0.3939617748226106,0.001
0.021836170276006064,0.02586457942708525,0.05580939227963874,0.06576834155648448,0.34499964419477425,0.001
0.021901652773221335,0.028444595208213914,0.060083288156273694,0.06322702998366711,0.3850855185153029,0.001
0.019312215474744637,0.03300583398077971,0.06355448600448037,0.10636733033089485,0.9590029795619592,0.0005
0.019056137253840765,0.026804010006997458,0.05563800555300911,0.06008002990351402,0.45547486701166484,0.0005
0.019049615850051244,0.026039784869257,0.055779078888936136,0.07714635131174001,0.48380995646170083,0.0005
0.01888327464709679,0.0207767733841859,0.04704044407121886,0.0671370008806342,0.7077877384413147,0.0005
0.018946196066836517,0.027337826613699233,0.05750417834473178,0.06914615928462273,0.601200645588693,0.0005
0.018919177574416003,0.026348717772025004,0.055546540108651926,0.07376280365302684,0.6033346317359286,0.0005
0.018817339159548283,0.03171214916208581,0.06095674479240904,0.08845390205271966,0.7382169389235457,0.0005
0.018718226658801237,0.028814773070634056,0.05726214470301085,0.07957094908558164,0.47479421745826506,0.0005
0.018772238363822302,0.031060907866067456,0.06209088115731506,0.11257772131578025,0.687447987050414,0.0005
0.01859041787435611,0.03115388454751866,0.05894057361485119,0.0835444984532282,0.9281592100627835,0.0005
0.018762404913703602,0.030518373525450077,0.05938345976337481,0.0833785171442699,0.8120582139573977,0.0005
0.01850290273874998,0.02667862104068315,0.052224278105770475,0.09409221981622644,0.7633256012304758,0.0005
0.01862576154867808,0.029131059123507837,0.05816861419924509,0.10409906867026675,0.6622586018595683,0.0005
0.018489512915412586,0.02660603086186225,0.05413766947146783,0.08837220446316134,0.6475800151034321,0.0005
