0.16933477544784545,0.07129157335916309,0.14802274758513329,0.23204923803096636,"[2.54442745 2.36547261 2.31574505 2.29027477 2.26284721 2.24278927
 2.24560324 2.23439483 2.21665394 2.20151907 2.21284382 2.22595353
 2.24185928 2.26340071 2.29019602 2.31683582 2.33664777 2.34719762
 2.35467155 2.34872266 2.33876245 2.36627383 2.37002195 2.41002441
 2.33797234]",1e-05
0.05830719580252965,0.054175216186529186,0.12575582519798975,0.19816169014298532,"[2.43870899 2.29986665 2.24746964 2.2085043  2.18775452 2.17114112
 2.16998272 2.16417686 2.1609378  2.15757908 2.08846915 2.06037841
 2.04485945 2.01702012 1.99373374 1.95682193 1.91925225 1.88595967
 1.86270836 1.8672914  1.87397366 1.84504748 1.80609581 1.82781259
 1.83357311]",1e-05
0.044079947938521706,0.04375003656224313,0.10662192154563654,0.16637013935513273,"[1.9857729  1.91462527 1.90671937 1.89361361 1.87459033 1.86834596
 1.88847855 1.88193109 1.85732033 1.82704176 1.78963735 1.74531179
 1.70397821 1.66892704 1.64910837 1.63602515 1.6340799  1.61839727
 1.60685466 1.60670045 1.61638657 1.63163583 1.64071464 1.63769818
 1.66001675]",1e-05
0.03543867128094037,0.03688156850842334,0.0930827986675033,0.14496211608755566,"[1.92052071 1.83425078 1.7998477  1.84099858 1.81669463 1.79029757
 1.76904603 1.7279303  1.69286383 1.64824611 1.60632032 1.50956796
 1.42253924 1.38597635 1.35567014 1.32728692 1.37371362 1.29638468
 1.29556013 1.2930146  1.28980483 1.2926566  1.30194812 1.39010029
 1.41309686]",1e-05
0.03084793950120608,0.030083112480183877,0.08243117725400288,0.11307591107954705,"[1.3570725  1.27369585 1.24006997 1.21732572 1.20502649 1.17317065
 1.15005487 1.11288422 1.08055267 1.0487274  1.03582809 1.02815842
 1.00068675 0.97616016 0.96672364 0.96403592 0.94953114 0.93801485
 0.93375001 0.92750726 0.94144438 0.95493083 0.98058755 1.1685662
 1.03899408]",1e-05
0.027837737624843914,0.03303217608589152,0.08271010556734235,0.11197649350653235,"[1.96501538 1.88312204 1.83134642 1.46542241 1.38070459 1.32527835
 1.26233509 1.21102909 1.10858273 1.04777696 1.00206471 0.96258611
 0.92211148 0.90934261 0.92078193 1.12634371 1.11205662 0.88884988
 0.87714919 0.86913639 0.86604861 1.02193058 0.86957838 0.90010125
 0.95776739]",1e-05
0.025709318255384764,0.025322884803829084,0.06890304514876913,0.08981501158159044,"[1.37300564 1.29151553 1.26951902 1.07463855 1.03725728 0.99276093
 0.9229079  0.87268919 0.83189234 0.80653078 0.78818724 0.78448661
 0.78450775 0.77261547 0.76015252 0.76239894 0.75947817 0.74456646
 0.72712211 0.7174609  0.73204585 0.75218258 0.78815227 0.82156227
 0.85511138]",1e-05
0.024709402163823446,0.02634755624431949,0.07229016516285802,0.09574239965724517,"[1.25881281 1.18906802 1.15298149 1.12430917 1.09768955 1.070942
 1.0358781  0.99037709 0.94670651 0.90742687 0.86912382 0.83767051
 0.80557126 0.77630344 0.81463716 0.75523703 0.76510319 0.78712544
 0.78906507 0.80014054 0.81702823 0.84498441 0.87134172 0.91615725
 1.00326941]",1e-05
0.023569248631596564,0.02598730005488446,0.06953075060293788,0.08765031037715028,"[1.3728165  1.2427157  1.14756345 1.08082952 1.02336635 0.98573508
 0.95536251 0.94829733 0.94802099 0.89254968 0.83062856 0.79425291
 0.79334694 0.79671767 0.78799451 0.80310297 0.79859632 0.78398359
 0.7679725  0.75515726 0.74736482 0.79717201 0.84495041 0.88313177
 0.92663307]",1e-05
0.023001827667156857,0.026564575365024424,0.06824854276593548,0.0810794883727964,"[1.05138986 0.99704399 0.97360493 0.96040988 0.96901915 0.95053573
 0.90417618 0.92726621 0.88626022 0.8431271  0.80748051 0.7788483
 0.67531285 0.66795203 0.66414061 0.73363036 0.66645093 0.66523991
 0.69095145 0.70050902 0.69715991 0.72878063 0.80673871 0.84999972
 0.86131663]",1e-05
0.02244521045188109,0.025096850564017135,0.06598550362829529,0.0842547198559919,"[1.22491784 1.18376904 1.16476238 1.15240311 0.96456067 0.94673922
 0.9250651  0.89720723 0.8595943  0.82144236 0.78458026 0.74326622
 0.71183708 0.86622013 0.85093657 0.65306772 0.68408436 0.69867026
 0.69968262 0.74994343 0.84594723 0.88171408 0.98366577 1.03972994
 1.11067282]",1e-05
0.022025264794627825,0.02467520737745196,0.06603691825606847,0.08582766556544023,"[1.29409285 1.21303929 1.15875498 1.11933185 1.05787294 1.0216075
 0.98554822 0.94220826 0.91214549 0.87844651 0.83434845 0.80579474
 0.76906594 0.74586449 0.74366666 0.73386503 0.7411806  0.72783676
 0.75182458 0.79078529 0.8408838  0.89045412 0.93352951 0.98571472
 1.02266015]",1e-05
0.021679710229237873,0.02802526313111345,0.07279023202469478,0.09225571649131219,"[1.31834391 1.26458543 1.22754497 1.17364348 1.12125445 1.08501808
 1.06828829 1.04020531 0.99770123 0.9102582  0.86680047 0.82521743
 0.78656158 0.74875223 0.72158373 0.70782313 0.71956294 0.75123143
 0.7829228  0.81023342 0.84054546 0.87950378 0.93279051 0.97875317
 1.03228281]",1e-05
0.02138255194326242,0.022105031790440436,0.06028833800621515,0.07428034451072273,"[1.10282049 1.04033174 0.98270403 0.94173158 0.89395182 0.84581308
 0.78283845 0.74641737 0.71278747 0.73693726 0.7218397  0.69188448
 0.66419119 0.64796706 0.63658814 0.64176673 0.64166955 0.63496105
 0.64261032 0.66136644 0.67557304 0.70187813 0.74304098 0.78999178
 0.84955778]",1e-05
0.021084289064009984,0.021279793684111026,0.060906877431538005,0.08308824142352443,"[1.21748008 1.11811564 1.06723803 1.01367667 0.97889228 0.95638823
 0.91256328 0.88233898 0.85220178 0.82319769 0.84984724 0.82790538
 0.72190222 0.68147402 0.67410747 0.69261618 0.70592891 0.71091153
 0.72254039 0.74792166 0.78094829 0.82525317 0.88715809 0.95628729
 1.06542913]",1e-05
