0.004416811753374835,0.12663097165780632,"[1.69332513 1.59046403 1.5568419  1.52566745 1.52285097 1.52378839
 1.51094494 1.48229807 1.46026756 1.43376145 1.40138916 1.39495496
 1.37109017 1.34720751 1.28765197 1.21949881 1.12071184 1.04428701
 0.98298862 0.92933283 0.86934614 0.82141398 0.76220887 0.72532127
 0.73433105]",0.001
0.0019520180181910594,0.1193641133888175,"[1.68259978 1.74345823 1.61961564 1.58719124 1.61305131 1.57177689
 1.5345612  1.49557685 1.49158636 1.43800712 1.39512572 1.39664426
 1.39826057 1.38246288 1.34993807 1.31344709 1.2869643  1.11089059
 1.08250133 1.04614835 1.00392066 0.96028791 0.95215108 0.81189029
 0.79558718]",0.001
0.0015225373764211933,0.09547585072571456,"[1.25465631 1.22628802 1.18148313 1.1374968  1.10113619 1.06523572
 1.02981062 1.00323742 0.99314346 0.99973522 1.00491592 1.03430763
 1.17198311 0.99681114 0.99714351 0.97645625 0.97806614 0.9613395
 0.92131597 0.89057519 0.81533809 0.79110019 0.78214968 0.7845065
 0.80746313]",0.001
0.0012982597621157765,0.09089761293941014,"[1.35350907 1.2626127  1.24419488 1.09345258 1.059767   1.02298989
 0.99478066 0.97173156 0.95867218 0.93361686 0.94175484 0.91652519
 0.91246564 0.89812631 0.89780353 0.89549671 0.89963925 0.90577603
 0.93558187 0.93348134 0.94206781 0.93287738 0.92261442 0.92041541
 0.92555717]",0.001
0.001194983727298677,0.08269610037162312,"[1.34911177 1.27779628 1.08912641 1.02403544 0.94576558 0.87358325
 0.82986517 0.82921885 0.81306757 0.78007726 0.74498182 0.74624754
 0.76406639 0.79382602 0.80930562 0.81733157 0.81526494 0.82051762
 0.80991624 0.79591675 0.78767524 0.77965733 0.78427487 0.79558014
 0.82333171]",0.001
0.0011319997664541006,0.09008140105184925,"[1.14975142 1.08759826 1.05500667 1.02814633 1.00577419 0.98093527
 0.95438167 0.92026686 0.87216938 0.84004438 0.81040524 0.78463403
 0.77360214 0.77236158 0.7976069  0.836486   0.86990993 0.87673034
 0.88260484 0.90375771 0.88468078 0.87078699 0.86572764 0.84174787
 0.87651657]",0.001
0.001089855992856125,0.07777976458414032,"[1.02405947 0.98421159 0.93569153 0.9016247  0.8689486  0.84733159
 0.83112416 0.8123233  0.79892534 0.77519711 0.77741605 0.78369215
 0.78703349 0.78554638 0.78560227 0.78027362 0.77521602 0.78042771
 0.79340066 0.8135649  0.84305084 0.87612716 0.9844485  0.83493495
 0.87659991]",0.001
0.0010546101600242158,0.09937759936459406,"[1.34635184 1.26992873 1.21738133 1.15705556 1.11472781 1.1972484
 0.99748207 0.95095083 0.85488678 0.83990844 0.8458328  0.8593133
 0.88617571 0.90403465 0.91304751 0.92640465 0.94571713 0.95363895
 0.95889173 0.96520813 0.98334735 1.00847491 1.03301855 1.04532569
 1.05604942]",0.001
0.0010146025094824533,0.08506035926400597,"[1.21191552 1.12854473 1.06646285 1.01208044 0.96628189 0.91493243
 0.86952844 0.82533435 0.82090582 0.7414845  0.71392462 0.69281666
 0.68936858 0.69464799 0.70592466 0.71745779 0.74411192 0.77266075
 0.78073815 0.81410716 0.81675678 0.84586645 0.87544413 0.90299399
 0.92558391]",0.001
0.0010015121658022205,0.08106353506005269,"[1.22704105 1.16260109 1.01571118 1.09409289 0.91937402 0.92101159
 0.88863717 0.85918883 0.84304697 0.82283313 0.79808318 0.79298251
 0.79590165 0.8120423  0.79319293 0.78838599 0.7752276  0.77002189
 0.77666594 0.77762225 0.79872721 0.82975777 0.86120149 0.88832414
 0.91253149]",0.001
0.0009603468477725983,0.07982899842735504,"[1.14078977 1.1117635  1.06461575 0.9588118  0.91576405 0.87153411
 0.82362523 0.77826913 0.74589253 0.71761525 0.70376205 0.71188445
 0.724707   0.73465664 0.75221559 0.77591451 0.79445014 0.81101104
 0.82486402 0.83387555 0.86402537 0.88742281 0.91799496 1.00370933
 1.02321737]",0.001
0.0009466954531768958,0.08547464881853531,"[1.3471917  1.3105543  1.27263253 1.22875386 1.12197568 1.07050388
 1.02946884 1.0633815  1.0132741  0.96844026 0.94347302 0.9072847
 0.89995316 0.9085298  0.95587553 0.95845389 0.97207134 0.98607102
 1.01795378 1.07120662 1.24605135 1.19015334 1.23528647 1.29251808
 1.13164569]",0.001
0.0009214440102999409,0.08839377129453548,"[1.18337612 1.16216957 1.16640007 1.1356472  1.12166233 1.08437734
 1.08557089 1.04030684 0.9837278  0.97057851 0.9884827  1.01460876
 1.05606923 1.06377767 1.05028279 1.06313785 1.0564336  1.04217741
 1.07526979 1.00862399 1.01903181 1.07500964 1.08239316 1.11672581
 1.17202312]",0.001
0.0009107112182925145,0.06593428531887968,"[0.87588226 0.83599751 0.78765161 0.74305697 0.89949427 0.85518595
 0.64995866 0.62133511 0.59710426 0.58835743 0.59401606 0.61433072
 0.63745972 0.63508952 0.63906495 0.62752363 0.63501433 0.65089523
 0.66766055 0.66636503 0.66310775 0.66080833 0.67707834 0.69074403
 0.78052639]",0.001
0.0008783553799924751,0.08730727102953241,"[1.2285545  1.08389386 1.06494481 1.05427472 0.9626746  0.9546181
 0.94498894 0.94657859 0.92000214 0.88930038 0.87131932 0.85951768
 0.94039811 0.94225241 0.93999058 0.95690335 0.93192629 0.99115847
 1.01879881 1.09530673 1.09959805 1.17547701 1.21291022 1.2532141
 1.24748171]",0.001
0.0008518742158388098,0.063855896254086,"[0.82286821 0.79950825 0.78530169 0.76939058 0.7618362  0.74266741
 0.70442963 0.68281445 0.66123632 0.64231326 0.63649972 0.62696574
 0.63021358 0.6068211  0.61111136 0.6170722  0.63722699 0.66550269
 0.71010211 0.74262893 0.7258238  0.72802668 0.74147543 0.77963033
 0.83334373]",0.001
0.0008383523127995431,0.07971179589531203,"[1.17395372 1.13156182 1.08821832 1.01349597 0.99035254 0.94642383
 0.91247393 0.94730293 0.78132921 0.74722134 0.75412945 0.75417816
 0.73291772 0.73978999 0.73246357 0.74198323 0.74221367 0.76922601
 0.80149595 0.81228512 0.85439674 0.88449489 1.05697988 1.08276605
 1.10561932]",0.001
0.0008334086574614048,0.0774707054128878,"[1.26573996 1.15527382 1.11542404 1.07467289 1.02581639 0.9961548
 0.95363931 0.93155471 0.82300558 0.8406264  0.81848835 0.80119146
 0.78157389 0.77595959 0.76926722 0.76125341 0.76571448 0.78917036
 0.83534596 0.87401018 0.87381713 0.90521074 0.90104439 0.91679297
 0.97236442]",0.001
