0.01818999694176408,0.013917255461929415,0.0052277947221414387,0.55421881770015946,0.39730640006321111,0.0001,0.16844738753636679
0.01706243728746067,0.012506265921173423,0.0061702021809106836,0.66615271981221669,0.3462618954244433,0.0001,0.16632954466342925
0.018421615703526992,0.014069854697010536,0.0062676059026584106,0.3891934296610392,0.40778038286355184,0.0001,0.16629475716749828
0.018221328856851581,0.013800756639363938,0.0067909865203899106,0.42646111098369294,0.41893771512759537,0.0001,0.16578516662120818
0.016996123828693133,0.012931385603214478,0.0048771027568665325,0.30553290720316267,0.34030111578426425,0.0001,0.16635310113430024
0.021057591978027021,0.015388376753147097,0.004079961644620377,0.33910535256420188,0.36733467649846141,0.0001,0.16502213223775228
0.018419894639249673,0.014367681799030602,0.0043936431299879284,0.56383114749467156,0.39691786908433568,0.0001,0.16525315117835998
0.018930530887936805,0.014014882619528504,0.009416526574991587,0.55381442651717938,0.47044386318704623,0.0001,0.16590087076028187
0.020264014518157989,0.015191477482472864,0.0052458713793793578,0.47769358389261801,0.45689294805459163,0.0001,0.16566541103521984
0.019121400620359979,0.014291769443015925,0.0045293970686123728,0.51862615782376509,0.43815166889950713,0.0001,0.16471672586599986
0.018758925938926439,0.013802282297059735,0.0059875885409689453,0.51277448436585615,0.3854350738033146,0.0001,0.16448391894499462
0.019053675418541301,0.014081871438446596,0.005979195313925499,0.38019325367070222,0.38816867024063234,0.0001,0.16483348766962688
0.018037296235297262,0.013755774165166356,0.0054193819895426701,0.45763205395029727,0.43367770737210604,0.0001,0.16457475435733795
0.020955617740191231,0.015374241786387579,0.0065229471424213354,0.31969615465896895,0.41448302789430674,0.0001,0.16434260551134744
0.017102977969265507,0.013013137901424617,0.004806461152970465,0.38446366713011382,0.39656068674202,0.0001,0.16426702519257863
0.018333587800334401,0.013617631869210644,0.0049005355806133475,0.4804668363955617,0.42418993711866554,0.0001,0.16418202710151672
